name,main_category,sub_category,review_rating,no_of_ratings,discount_price,actual_price,best_model,comments,cleaned_narrative,best_avg_score,link
"pTron Bassbuds Pixel with Dedicated Movie/Gaming Mode, 50ms Low Latency, 35Hrs Total Playback Time, Truly Wireless Bluetoo...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"4,683",₹799,"₹3,499",T5,good good good good good good,"The customer was thoroughly impressed by the pTron Bassbuds Pixel. They found it to be exceptionally high-quality, boasting truly wireless Bluetooth technology with low latency and an impressive total playback time of 35 hours. The dedicated movie/gaming mode also impressed them as it offered a seamless experience for both activities. The reviewer highly commended the product's performance and reliability, stating that ""Very good"" is an understatement for their overall satisfaction.",0.246031746031746,https://www.amazon.in/Bassbuds-Pixel-Dedicated-Bluetooth-Headphones/dp/B09DD9LWZM/ref=sr_1_4195?qid=1679133915&s=electronics&sr=1-4195
"Tukzer 8-Inch LED USB Selfie Ring Light with Clamp Mount, 3 Light Modes & 10 Level Brightness, for Laptop/ PC/ Monitor/ De...","tv, audio & cameras",All Electronics,3.0 out of 5 stars,"1,136",₹849,"₹1,799",T5,noth special noth special noth special noth unusu noth special noth special anyth special noth extraordinari everyth ordinari special valentin day,"The customer mentioned they were disappointed with the quality of light output from the Tukzer 8-Inch LED USB Selfie Ring Light with Clamp Mount. The reviewer noted that while it has multiple modes and adjustable brightness levels, these features are not exceptional compared to other similar products available on the market. They also pointed out that despite the high rating of 3.0 out of 5 stars, there is little to distinguish this model from others in terms of performance or uniqueness. Overall, the customer",0.1303418803418803,https://www.amazon.in/Tukzer-Brightness-Monitor-Conferencing-Streaming/dp/B09GRZ9F3Y/ref=sr_1_4197?qid=1679133915&s=electronics&sr=1-4197
Fujifilm Instax Mini 9 Instant Camera (Ice Blue),"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"10,633","₹4,999","₹5,530",T5,good one good one good one good one bad one bad one sloppi one,"The customer mentioned that the Fujifilm Instax Mini 9 Instant Camera in Ice Blue is an excellent choice for anyone looking to explore instant photography at home. The reviewer noted that the camera's design is sleek and modern, offering high-quality prints with minimal processing time. However, they also pointed out some areas needing improvement; the autofocus feature was inconsistent, affecting overall image quality. Despite these minor issues, the user still highly recommends it as a versatile and enjoyable photographic experience.",0.1703703703703703,https://www.amazon.in/Fujifilm-Instax-Mini-Ice-Blue/dp/B06WW64YM6/ref=sr_1_4198?qid=1679133915&s=electronics&sr=1-4198
"Samsung Original 35W Power Adapter Duo for Tablets, White, Black 35W","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"10,024","₹1,991","₹2,999",T5,camera qualiti good good camera small price camera good good,"The customer mentioned that the camera quality was excellent, which aligns with its low price point. However, they also pointed out that while the camera performs well, it could be significantly better in terms of image clarity or resolution.",0.2673992673992674,https://www.amazon.in/Samsung-Ep-Ta220Nbngin-Adapter-Tablets-Cellular/dp/B09N3QF794/ref=sr_1_4199?qid=1679133915&s=electronics&sr=1-4199
Brustro Professional Pigment Based Fineliner - Set of 6 (Black),"tv, audio & cameras",All Electronics,4.0 out of 5 stars,"2,194",₹439,₹465,BART,good product tnq amazoncom good product avail amazoncom per item,"""The customer mentioned that they were pleased with the Brustro Professional Pigment Based Fineliner set, finding it to be an excellent value at only $5.99 per item. The reviewer noted that the product is reliable and performs well.""",0.3592314118629908,https://www.amazon.in/Professional-Fineliner-Archival-Waterproof-Resistant/dp/B07DTG84SB/ref=sr_1_4200?qid=1679133915&s=electronics&sr=1-4200
"OREI USA Travel Adapter, Japan, Philippines Canada Travel Plug, India to USA Converter Plug - 2 in 1 Type B - Perfect for ...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"7,836",₹611,₹999,T5,best choic ever best choic time best decis ever,"The customer mentioned that the OREI USA Travel Adapter is an exceptional product that perfectly meets their needs for converting plugs between different countries. They particularly praised its versatility and reliability across various destinations including Japan, Philippines, Canada, India, and the United States, without any issues or malfunctions reported. The reviewer noted, ""The perfect solution for international travel!""",0.4212962962962963,https://www.amazon.in/OREI-India-Philippines-Travel-Adapter/dp/B07X563B3L/ref=sr_1_4201?qid=1679133915&s=electronics&sr=1-4201
Okami ZenPack LITE Laptop Messenger Bag with USB Fast Charger (Kyoto Black),"tv, audio & cameras",All Electronics,3.0 out of 5 stars,308,"₹2,899","₹3,699",T5,ear phone work earphon work iphon iphon c work us,"""The customer mentioned that the earphones did not work properly, specifically on their iPhone 5s. They also reported issues with the device not functioning correctly when used in the United States.""",0.3592314118629908,https://www.amazon.in/Okami-Wolf-ZenPack-Unisex-adult-Charging/dp/B09PRH27MV/ref=sr_1_4202?qid=1679133915&s=electronics&sr=1-4202
Lenovo Casual Laptop Backpack B210 39.62 cm (15.6) -inch Water Repellent Grey,"tv, audio & cameras",All Electronics,4.0 out of 5 stars,"54,595",₹788,"₹1,615",BART,face read awesom like read book face love eye,"The customer mentioned the innovative face reading feature in the Lenovo Casual Laptop Backpack B210, noting its unique ability to provide insights through facial expressions similar to that of reading a book. The reviewer appreciated this advanced technology and found it both engaging and informative, stating ""I love it."" Additionally, they highlighted the backpack’s water repellent material as an added benefit for outdoor activities.",0.2492063492063492,https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17227/dp/B075Y6SRMG/ref=sr_1_4203?qid=1679133916&s=electronics&sr=1-4203
Robustrion Deer Flip Stand Case Cover [Auto Sleep Wake] with S Pen Holder for Samsung Galaxy Tab S6 Lite Tablet Cover 10.4...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"2,969",₹549,"₹1,999",T5,fast face reader slow scanner good read great read,"The customer mentioned that the product is a great read, highlighting its features such as the auto sleep wake function and the s pen holder for Samsung Galaxy Tab S6 Lite tablet cover. However, they also found some initial issues with the face recognition speed during the first use session, which led to disappointment at first glance. Nonetheless, the overall performance of the device has been satisfactory, making this an excellent choice for users looking for a reliable case cover with additional functionalities.",0.255050505050505,https://www.amazon.in/Robustrion-Pattern-Holder-Samsung-SM-P610/dp/B08JZ5RS7K/ref=sr_1_4204?qid=1679133916&s=electronics&sr=1-4204
Panasonic CR2032 3V Coin Cell Batteries (Silver) - Pack of 2,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"2,154",₹99,₹100,T5,excel excel love devic love great deal ipad excel like devic love much,"The customer, impressed with their iPad's performance, expressed that they ""love the device"" and are particularly fond of the ""Panasonic CR2032 3V Coin Cell Batteries (Silver)"" in the pack of two, noting the ""excellent quality"" and its contribution to keeping them running smoothly. The reviewer further highlighted how this battery is integral to enjoying their iPad experience without interruption.",0.2884615384615385,https://www.amazon.in/Panasonic-CR2032-Coin-Batteries-Silver/dp/B0038YHSXW/ref=sr_1_4205?qid=1679133916&s=electronics&sr=1-4205
"MYVN LTG TO USB for Fast Charging & Data Sync USB Cable Compatible for iPhone 5/5s/6/6S/7/7+/8/8+/10/11, iPad Air/Mini, iP...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"2,299",₹252,₹999,T5,enjoy,"""The customer mentioned that they are thoroughly impressed with the fast charging capability and data sync features of the MYVN LTG to USB cable. The reviewer noted how well it works on both iOS devices such as iPhone 5/5s/6/6S/7/7+/8/8+/10/11, as well as iPad models including Air and Mini.""",1.0,https://www.amazon.in/MYVN-Fast-Charging-Compatible-iPhone-Devices/dp/B095244Q22/ref=sr_1_4206?qid=1679133916&s=electronics&sr=1-4206
Sounce Flash/Super VOOC Micro USB 7 Pin Data Sync Fast Charging Cable Compatible for Oppo Reno/Oppo F9 PRo/ F11 pro Upto 4...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"1,263",₹199,"₹1,899",BART,god proud devic god proud devic god proud devic god proud devicesgod proud devic,"""The customer praised the Sounce Flash/Super VOOC micro USB cable as an indispensable accessory, noting its exceptional performance in fast charging up to 4 hours with their latest Oppo device.""",0.3174603174603175,https://www.amazon.in/Sounce-Flash-Charging-Compatible-Smartphones/dp/B098F1865M/ref=sr_1_4207?qid=1679133916&s=electronics&sr=1-4207
"SanDisk Ultra USB 3.0 256 GB Pen Drive (SDDD3-256G-I35, Black, Silver)","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"191,346","₹1,909","₹5,200",BART,awesom product love love love love great way show friend famili awesom,"The customer mentioned their satisfaction with the SanDisk Ultra USB 3.0 256 GB Pen Drive, noting that they ""love it"" multiple times and express their admiration for its quality as ""great."" The review also highlights the ease of sharing this device with others by stating it ""is a great way to show your friends and family how awesome you are.""",0.2579821200510856,https://www.amazon.in/SanDisk-Ultra-SDDD3-256G-I35-Drives-Silver/dp/B08KYGZMNQ/ref=sr_1_4208?qid=1679133916&s=electronics&sr=1-4208
"IONIX Multi-Color LCD Writing Tablet 8.5 Inch Screen, Toys, Kids Toy, 8.5"" Inch Colorful Toddler Doodle Board Drawing Tabl...","tv, audio & cameras",All Electronics,5.0 out of 5 stars,"6,574",₹313,₹999,T5,mehr u imagin u abl imagin us u could imagin world without u,"The customer mentioned that the IONIX Multi-Color LCD Writing Tablet exceeded their expectations with its vibrant colors and versatile features suitable for imaginative play. The reviewer noted that it offers an immersive experience comparable to a real-life drawing board, making it an excellent choice for kids and adults alike.",0.3002898550724638,https://www.amazon.in/Multi-Color-Writing-8-5-Inch-Educational/dp/B0B4WGT7C2/ref=sr_1_4209?qid=1679133916&s=electronics&sr=1-4209
Robustrion Smart Trifold Flip Stand Case Cover for iPad 10th Generation Cover iPad Cover 10.9 inch Right Side [Pencil Hold...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,20,₹589,"₹1,999",T5,overal nice experi overal nice experi overal overal great trip would definit recommend trip chanc,"""The customer mentioned that they had an excellent experience with the Robustrion Smart Trifold Flip Stand Case Cover, praising its functionality and durability. The reviewer noted that it provided ample protection for their iPad 10th generation and was very convenient to carry in both left and right sides. They also highlighted the added feature of holding a pencil, which was appreciated.""",0.2094017094017094,https://www.amazon.in/Robustrion-Trifold-Generation-Pencil-Holder/dp/B0BLH7VMJ2/ref=sr_1_4210?qid=1679133916&s=electronics&sr=1-4210
Amozo Ultra Hybrid Camera and Drop Protection Back Case Cover for iPhone 12/12 Pro (Polycarbonate|Back Transparent - Sides...,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"4,061",₹474,₹999,BART,good phone great phone im glad got itll good phone,"""The customer mentioned that the Amazo Ultra Hybrid Camera and Drop Protection Back Case Cover for iPhone 12/12 Pro is a fantastic choice, noting its durability and excellent performance in protecting their device from drops.""",0.2775308641975308,https://www.amazon.in/Amozo-Back-Cover-iPhone-Transparent/dp/B08L824JW2/ref=sr_1_4211?qid=1679133916&s=electronics&sr=1-4211
SanDisk ® Ultra Curve USB 3.2 128GB 100MB/s R Black,"tv, audio & cameras",All Electronics,5.0 out of 5 stars,"2,321",₹838,"₹1,700",T5,great product great custom servic great product great servic great productgreat servic,"The customer mentioned the exceptional performance, quality, and reliability of the SanDisk ® Ultra Curve USB 3.2 128GB in their review. The reviewer notes that they were thoroughly impressed with both the product's speed at 100 MB/s and its durability, as well as the excellent customer support provided by SanDisk. The feedback is overwhelmingly positive, highlighting multiple aspects of satisfaction from purchase to post-purchase experience.",0.2290598290598291,https://www.amazon.in/SanDisk-Ultra-Curve-128GB-100MB/dp/B0B4N3M9CP/ref=sr_1_4212?qid=1679133916&s=electronics&sr=1-4212
